epoch,lr-Adam,lr-Adam-1,step,test/test-id-domain-acc,test/test-id-domain-acc-africa,test/test-id-domain-acc-americas,test/test-id-domain-acc-asia,test/test-id-domain-acc-europe,test/test-id-domain-acc-oceania,test/test-id-region-africa-task-acc,test/test-id-region-africa-task-loss,test/test-id-region-americas-task-acc,test/test-id-region-americas-task-loss,test/test-id-region-asia-task-acc,test/test-id-region-asia-task-loss,test/test-id-region-europe-task-acc,test/test-id-region-europe-task-loss,test/test-id-region-oceania-task-acc,test/test-id-region-oceania-task-loss,test/test-id-task-acc,test/test-id-task-ece,test/test-id-task-entropy-correct,test/test-id-task-entropy-incorrect,test/test-id-task-loss,test/test-id-worst-group-task-acc,test/test-od-domain-acc,test/test-od-domain-acc-africa,test/test-od-domain-acc-americas,test/test-od-domain-acc-asia,test/test-od-domain-acc-europe,test/test-od-domain-acc-oceania,test/test-od-region-africa-task-acc,test/test-od-region-africa-task-loss,test/test-od-region-americas-task-acc,test/test-od-region-americas-task-loss,test/test-od-region-asia-task-acc,test/test-od-region-asia-task-loss,test/test-od-region-europe-task-acc,test/test-od-region-europe-task-loss,test/test-od-region-oceania-task-acc,test/test-od-region-oceania-task-loss,test/test-od-task-acc,test/test-od-task-ece,test/test-od-task-entropy-correct,test/test-od-task-entropy-incorrect,test/test-od-task-loss,test/test-od-worst-group-task-acc,train/d3g-consistency-loss,train/train-domain-acc,train/train-domain-acc-africa,train/train-domain-acc-americas,train/train-domain-acc-asia,train/train-domain-acc-europe,train/train-domain-acc-oceania,train/train-domain-acc-other,train/train-domain-loss,train/train-task-acc,train/train-task-loss,train/train-total-loss,val/val-id-domain-acc,val/val-id-domain-acc-africa,val/val-id-domain-acc-americas,val/val-id-domain-acc-asia,val/val-id-domain-acc-europe,val/val-id-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-worst-group-task-acc,val/val-od-domain-acc,val/val-od-domain-acc-africa,val/val-od-domain-acc-americas,val/val-od-domain-acc-asia,val/val-od-domain-acc-europe,val/val-od-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-worst-group-task-acc
14,,,14414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9424366354942322,0.41578948497772217,0.9174252152442932,0.9565540552139282,0.9777904152870178,0.7729083895683289,0.6631578803062439,1.3563905954360962,0.6440182328224182,1.4122017621994019,0.6216115951538086,1.4494540691375732,0.5928245782852173,1.5883159637451172,0.7529880404472351,1.0174270868301392,0.618131160736084,0.08881096541881561,0.6514996290206909,1.6903951168060303,1.4955512285232544,0.5928245782852173,0.7970876097679138,0.15691158175468445,0.7691252827644348,0.738655686378479,0.9256337285041809,0.7215006947517395,0.47073474526405334,2.012407064437866,0.5798537135124207,1.6850895881652832,0.5646687746047974,1.680768370628357,0.6314019560813904,1.441220998764038,0.682539701461792,1.2268383502960205,0.5959327220916748,0.10495364665985107,0.6575158834457397,1.6835304498672485,1.586843490600586,0.47073474526405334
14,,,14414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7388446927070618,0.72700434923172,0.36354824900627136,0.7366772890090942,0.6903700232505798,0.7790786027908325,0.2651228904724121,0.0,0.2602470815181732,0.8312191963195801,0.5959970951080322,1.0175061225891113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.841919993438942e-05,5.420863798609089e-06,14415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9540190100669861,0.5315789580345154,0.9385565519332886,0.9602673649787903,0.983485221862793,0.7968127727508545,0.6736842393875122,1.359369158744812,0.6427178382873535,1.4277667999267578,0.6178982257843018,1.4964956045150757,0.5875095129013062,1.6578260660171509,0.7609561681747437,1.0806677341461182,0.6147348284721375,0.11485297232866287,0.5771012902259827,1.5258499383926392,1.542535424232483,0.5875095129013062,0.8201355934143066,0.22291406989097595,0.8479121923446655,0.7192429304122925,0.916451096534729,0.7792207598686218,0.4719800651073456,2.394437789916992,0.581987202167511,1.7161498069763184,0.5661247372627258,1.7515236139297485,0.6242886781692505,1.5221043825149536,0.682539701461792,1.3010739088058472,0.5942756533622742,0.12478984892368317,0.5973836183547974,1.5423811674118042,1.6607859134674072,0.4719800651073456
15,,,15375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6140685677528381,0.7408587336540222,0.3667430579662323,0.7500149011611938,0.7071108818054199,0.791466236114502,0.29600852727890015,0.0,0.191696897149086,0.8587226867675781,0.4984750747680664,0.8438341617584229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.610732011676325e-05,5.204029246664725e-06,15376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9659496545791626,0.6736842393875122,0.9713914394378662,0.9624953866004944,0.9804480075836182,0.8725099563598633,0.6631578803062439,1.394246220588684,0.654096245765686,1.429339051246643,0.6301522254943848,1.485439658164978,0.5977600812911987,1.6776334047317505,0.7529880404472351,1.1186023950576782,0.6250109076499939,0.12880805134773254,0.49541911482810974,1.4563627243041992,1.550968885421753,0.5977600812911987,0.8255084156990051,0.3337484300136566,0.9020115733146667,0.6978888511657715,0.8762286305427551,0.868686854839325,0.4931506812572479,2.2927398681640625,0.5932642221450806,1.7309702634811401,0.557388961315155,1.8038321733474731,0.6337299346923828,1.515133023262024,0.6796537041664124,1.3007006645202637,0.6006025671958923,0.1423514187335968,0.5197694301605225,1.4533134698867798,1.6697486639022827,0.4931506812572479
16,,,16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5067238807678223,0.7537896037101746,0.37740761041641235,0.7624340653419495,0.7224074006080627,0.8027495741844177,0.3272753357887268,0.0,0.14838097989559174,0.8830516338348389,0.4179363250732422,0.7009504437446594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.36219650147635e-05,4.995868076798136e-06,16337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,17297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9747452735900879,0.7684210538864136,0.9739921689033508,0.9695506691932678,0.98823082447052,0.9322709441184998,0.6631578803062439,1.4165771007537842,0.649869978427887,1.472678303718567,0.6286669373512268,1.492490530014038,0.5892179012298584,1.7496914863586426,0.7609561681747437,1.1465554237365723,0.6198728680610657,0.1464385837316513,0.4396106004714966,1.3824198246002197,1.5985208749771118,0.5892179012298584,0.8411750197410583,0.4508094787597656,0.8716854453086853,0.7355011105537415,0.9079151749610901,0.893217921257019,0.4794520437717438,2.3593523502349854,0.6004266738891602,1.7437946796417236,0.5804416537284851,1.774985909461975,0.6271339654922485,1.593337059020996,0.6911976933479309,1.288293480873108,0.6049711108207703,0.15197131037712097,0.4797676205635071,1.3788965940475464,1.7006508111953735,0.4794520437717438
17,,,17297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41233259439468384,0.7658279538154602,0.3936648368835449,0.7741487622261047,0.7363162040710449,0.8130026459693909,0.3572686016559601,0.0,0.1166740208864212,0.9019554257392883,0.3466328978538513,0.5761429667472839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8.09752430286201e-05,4.79603335372621e-06,17298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,18258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9576765894889832,0.7210526466369629,0.9200260043144226,0.9658373594284058,0.9886105060577393,0.8804780840873718,0.6894736886024475,1.4254399538040161,0.6485695838928223,1.5106183290481567,0.6308948993682861,1.5165109634399414,0.5867502093315125,1.8059744834899902,0.7529880404472351,1.2427502870559692,0.6190890669822693,0.14654570817947388,0.4546297788619995,1.3547687530517578,1.6428625583648682,0.5867502093315125,0.7855385541915894,0.42839351296424866,0.736665666103363,0.633826732635498,0.9451629519462585,0.7878788113594055,0.49439600110054016,2.190857172012329,0.5871685743331909,1.7985178232192993,0.5505945086479187,1.93806791305542,0.6241593360900879,1.6424646377563477,0.7041847109794617,1.248579978942871,0.5943760871887207,0.1606968194246292,0.4761490225791931,1.3731732368469238,1.763268232345581,0.49439600110054016
18,,,18258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33845290541648865,0.776812732219696,0.41236943006515503,0.7847408056259155,0.7488437294960022,0.8222610950469971,0.3859969973564148,0.0,0.09900912642478943,0.9191548824310303,0.29078614711761475,0.4798145890235901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.818004872180198e-05,4.604192019577161e-06,18259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7464077472686768,0.005263158120214939,0.6284134984016418,0.5536576509475708,0.9637433290481567,0.2749004065990448,0.5894736647605896,1.8895212411880493,0.5607932209968567,1.7850358486175537,0.499442994594574,2.0431876182556152,0.5170843005180359,2.0085134506225586,0.6693227291107178,1.341206669807434,0.5293912887573242,0.11803104728460312,0.8256157040596008,1.788390874862671,1.9452970027923584,0.499442994594574,0.615264892578125,0.0037359900306910276,0.475464791059494,0.3836447596549988,0.9558975696563721,0.22799423336982727,0.402241587638855,2.3913917541503906,0.510972261428833,2.0339465141296387,0.48046591877937317,2.1869161128997803,0.5609156489372253,1.8431159257888794,0.5844155550003052,1.5923116207122803,0.5221692323684692,0.12196514010429382,0.8445562720298767,1.7830382585525513,1.9906681776046753,0.402241587638855
19,,,19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.098943710327148,0.7831329703330994,0.42019596695899963,0.7889429330825806,0.7536330223083496,0.8299919366836548,0.4047836661338806,0.0,0.3278959393501282,0.8474558591842651,0.5641705393791199,3.1788015365600586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.525000000000001e-05,4.420024338794075e-06,19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8559609651565552,0.02631578966975212,0.826723039150238,0.7545488476753235,0.9713363647460938,0.525896430015564,0.6315789222717285,1.5533815622329712,0.6173602342605591,1.5505977869033813,0.6034162640571594,1.641444206237793,0.584662139415741,1.7619282007217407,0.7490040063858032,1.1204509735107422,0.6022816300392151,0.1322455257177353,0.5480155348777771,1.4729561805725098,1.6620607376098633,0.584662139415741,0.7016821503639221,0.032378580421209335,0.6295337080955505,0.5615141987800598,0.9321003556251526,0.4271284341812134,0.43586549162864685,2.3161683082580566,0.5661383867263794,1.8584787845611572,0.5425867438316345,1.9029812812805176,0.616011381149292,1.6335159540176392,0.6810966730117798,1.273733377456665,0.5794627070426941,0.14643116295337677,0.5623934864997864,1.4847360849380493,1.7782992124557495,0.43586549162864685
20,,,20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783527672290802,0.7840523719787598,0.40382879972457886,0.7867575883865356,0.7494204640388489,0.836107075214386,0.4075331389904022,0.0,0.6253780722618103,0.8098564743995667,0.6552698016166687,1.1720942258834839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7.219937176605935e-05,4.243223365242312e-06,20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,21141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9016807675361633,0.36315789818763733,0.886540949344635,0.8418121337890625,0.9749430418014526,0.6175298690795898,0.6578947305679321,1.482433795928955,0.6384915709495544,1.510416030883789,0.62495356798172,1.5863869190216064,0.589407742023468,1.7629265785217285,0.7689242959022522,1.0755289793014526,0.6160411238670349,0.14423120021820068,0.4660857617855072,1.3774769306182861,1.6366153955459595,0.589407742023468,0.742505669593811,0.11830635368824005,0.7099969387054443,0.6068915128707886,0.9257630705833435,0.5396825671195984,0.43960148096084595,2.388453722000122,0.5813776254653931,1.8226397037506104,0.5513225197792053,1.8924264907836914,0.6245473623275757,1.6109495162963867,0.6955267190933228,1.2710506916046143,0.5902585983276367,0.1582910120487213,0.49180102348327637,1.389844298362732,1.7583719491958618,0.43960148096084595
21,,,21141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4585544168949127,0.7881525754928589,0.39699459075927734,0.7900634407997131,0.7520456910133362,0.8417994976043701,0.41465845704078674,0.0,0.4082935154438019,0.8891534209251404,0.39679867029190063,0.707703173160553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.904302637408766e-05,4.073494430632619e-06,21142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232779145240784,0.44736841320991516,0.9076722860336304,0.89899742603302,0.9751328825950623,0.6653386354446411,0.6526315808296204,1.4748553037643433,0.6433680057525635,1.5226327180862427,0.6271815896034241,1.576229214668274,0.5964312553405762,1.7902671098709106,0.7609561681747437,1.1064859628677368,0.620830774307251,0.15389443933963776,0.4231005012989044,1.304142951965332,1.6507073640823364,0.5964312553405762,0.7673110961914062,0.22166873514652252,0.7534288167953491,0.6343120336532593,0.920977771282196,0.6118326187133789,0.4508094787597656,2.5669443607330322,0.5914355516433716,1.843153476715088,0.5683086514472961,1.8696765899658203,0.6267459988594055,1.6268247365951538,0.6897546648979187,1.3065104484558105,0.5981420874595642,0.1652417927980423,0.45390284061431885,1.3129215240478516,1.7750308513641357,0.4508094787597656
22,,,22102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3287403881549835,0.7934433221817017,0.3958115875720978,0.7950097322463989,0.7577287554740906,0.8472004532814026,0.4241316318511963,0.0,0.31059780716896057,0.9207550883293152,0.2897503674030304,0.5162259936332703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.579634122155991e-05,3.910554653407314e-06,22103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9399111866950989,0.5,0.9144993424415588,0.9335314035415649,0.9819666147232056,0.788844645023346,0.6631578803062439,1.4651563167572021,0.6534460186958313,1.5309594869613647,0.6327515840530396,1.5655958652496338,0.599468469619751,1.8350930213928223,0.7450199127197266,1.1520940065383911,0.626055896282196,0.1598452627658844,0.39318445324897766,1.2447855472564697,1.671528935432434,0.599468469619751,0.7778558731079102,0.2752179205417633,0.7581530213356018,0.6493569612503052,0.9247283935546875,0.6767676472663879,0.46326276659965515,2.59238338470459,0.5946357846260071,1.8687487840652466,0.5719485282897949,1.8866386413574219,0.6289446353912354,1.6734505891799927,0.6897546648979187,1.3562304973602295,0.6013055443763733,0.17577171325683594,0.4169420897960663,1.2446568012237549,1.807879090309143,0.46326276659965515
23,,,23063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25308528542518616,0.7990878820419312,0.3988885283470154,0.800237238407135,0.76446133852005,0.852363109588623,0.43614158034324646,0.0,0.2537294924259186,0.9397499561309814,0.22649501264095306,0.4037795662879944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.247513383218356e-05,3.754132467271021e-06,23064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,24024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9494034647941589,0.5789473652839661,0.9210013151168823,0.948384702205658,0.9863325953483582,0.8326693177223206,0.6736842393875122,1.421495795249939,0.6482445001602173,1.5667173862457275,0.6327515840530396,1.5991677045822144,0.5968109369277954,1.858904480934143,0.7729083895683289,1.150362253189087,0.6242271065711975,0.16822603344917297,0.3692484498023987,1.2234817743301392,1.6997504234313965,0.5968109369277954,0.7842832207679749,0.31257784366607666,0.7686681151390076,0.6381946206092834,0.9314537048339844,0.709956705570221,0.4508094787597656,2.540517568588257,0.5966168642044067,1.8881174325942993,0.5687939524650574,1.9031808376312256,0.6289446353912354,1.6809431314468384,0.6984127163887024,1.351073145866394,0.6011046767234802,0.1804426610469818,0.39871010184288025,1.2259780168533325,1.81834077835083,0.4508094787597656
24,,,24024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19695238769054413,0.8047055006027222,0.40328696370124817,0.8055919408798218,0.7713358402252197,0.8571932315826416,0.44950640201568604,0.0,0.2170540690422058,0.9543863534927368,0.17991454899311066,0.32181504368782043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.909558479451306e-05,3.60396716858018e-06,24025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,24985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9516676664352417,0.6368421316146851,0.9343302845954895,0.9598960280418396,0.9743735790252686,0.8565737009048462,0.6947368383407593,1.4372016191482544,0.6511703729629517,1.5858484506607056,0.634608268737793,1.599147915840149,0.5960516333580017,1.9018402099609375,0.7768924236297607,1.1447088718414307,0.625533401966095,0.17354345321655273,0.3571704924106598,1.1744260787963867,1.7237321138381958,0.5960516333580017,0.7898569107055664,0.3673723638057709,0.7913745641708374,0.6614899039268494,0.9063631892204285,0.7330447435379028,0.4620174467563629,2.5755374431610107,0.5937214493751526,1.9191290140151978,0.5806843042373657,1.905707597732544,0.6264873147010803,1.729549765586853,0.6868686676025391,1.418015956878662,0.6017072796821594,0.18786406517028809,0.38043344020843506,1.1799947023391724,1.8517072200775146,0.4620174467563629
25,,,24985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16524986922740936,0.8101872801780701,0.40985122323036194,0.810850203037262,0.7782063484191895,0.8616606593132019,0.463390052318573,0.0,0.19355784356594086,0.9629080295562744,0.14944340288639069,0.2707864046096802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.5674158931748854e-05,3.459808481836973e-06,24986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,25946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9616824984550476,0.6578947305679321,0.9418075680732727,0.9702933430671692,0.9844343066215515,0.8844621777534485,0.6894736886024475,1.4263546466827393,0.6602730751037598,1.615964412689209,0.6360935568809509,1.6037781238555908,0.5958617925643921,1.9556944370269775,0.7569721341133118,1.1867727041244507,0.6277105212211609,0.1801733374595642,0.33715736865997314,1.1295040845870972,1.758491039276123,0.5958617925643921,0.8115993142127991,0.3337484300136566,0.8281012177467346,0.6806600093841553,0.9229177236557007,0.7503607273101807,0.4694894254207611,2.6409921646118164,0.5964645147323608,1.9673793315887451,0.5697646141052246,1.925690770149231,0.6273926496505737,1.7809683084487915,0.701298713684082,1.4337377548217773,0.6015064120292664,0.19708746671676636,0.3543594479560852,1.1295692920684814,1.89487886428833,0.4694894254207611
26,,,25946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13631223142147064,0.8154981136322021,0.41672518849372864,0.815934419631958,0.784771740436554,0.8660066723823547,0.477080374956131,0.0,0.1718330681324005,0.9708572626113892,0.12351066619157791,0.22604677081108093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.222752508677381e-05,3.3214161425634937e-06,25947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,26907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964730441570282,0.6894736886024475,0.9496098756790161,0.9688079953193665,0.9844343066215515,0.9203187227249146,0.678947389125824,1.484973430633545,0.6592977643013,1.6237287521362305,0.6424062252044678,1.639422059059143,0.6006074547767639,1.9583808183670044,0.7609561681747437,1.2135146856307983,0.6310197710990906,0.18278288841247559,0.3257714807987213,1.0974591970443726,1.7717506885528564,0.6006074547767639,0.8070299029350281,0.38978829979896545,0.8157573938369751,0.6775054335594177,0.913605809211731,0.7936508059501648,0.48692402243614197,2.666740655899048,0.6022554039955139,1.9736846685409546,0.5765590667724609,1.9750603437423706,0.6282979846000671,1.7891275882720947,0.6810966730117798,1.4491376876831055,0.6051719784736633,0.19977805018424988,0.33697283267974854,1.1052764654159546,1.911911964416504,0.48692402243614197
27,,,26907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11405949294567108,0.820678174495697,0.42538830637931824,0.8209330439567566,0.7910867929458618,0.8701469302177429,0.49109864234924316,0.0,0.14889425039291382,0.9744740724563599,0.106859490275383,0.19366411864757538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.8772474913226224e-05,3.188559496860954e-06,26908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,27868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7833318710327148,0.3684210479259491,0.8748374581336975,0.6977348923683167,0.8266894221305847,0.0,0.6526315808296204,1.5677372217178345,0.6274382472038269,1.7029842138290405,0.6026735901832581,1.7932732105255127,0.5801063179969788,1.9870405197143555,0.737051784992218,1.305645227432251,0.6027170419692993,0.17959603667259216,0.3980412185192108,1.230924129486084,1.845705509185791,0.5801063179969788,0.6673361659049988,0.16562889516353607,0.7968606948852539,0.435088574886322,0.7926797866821289,0.008658008649945259,0.46699875593185425,2.442199230194092,0.5789393186569214,2.024596691131592,0.5326377153396606,2.110825300216675,0.6094154119491577,1.832919716835022,0.6608946323394775,1.51967453956604,0.5795631408691406,0.19443026185035706,0.42195600271224976,1.2110323905944824,1.9672878980636597,0.46699875593185425
28,,,27868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7824227809906006,0.8171246647834778,0.4238196909427643,0.8249983191490173,0.7866944670677185,0.8626097440719604,0.48179200291633606,0.0,0.7681072950363159,0.9106982350349426,0.310059517621994,1.3547271490097046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.532584106825117e-05,3.0610171169865154e-06,27869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,28829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8798223733901978,0.38947367668151855,0.8488296270370483,0.8600074052810669,0.9578587412834167,0.22310757637023926,0.6736842393875122,1.5511225461959839,0.6345903873443604,1.69193434715271,0.6175269484519958,1.7160199880599976,0.589407742023468,2.0054931640625,0.7569721341133118,1.3093022108078003,0.6131672859191895,0.18687745928764343,0.35235682129859924,1.1350739002227783,1.832270860671997,0.589407742023468,0.7283957004547119,0.19178082048892975,0.7159402370452881,0.5772870779037476,0.9266684055328369,0.1587301641702652,0.45952677726745605,2.564882755279541,0.5798537135124207,2.078193426132202,0.539432168006897,2.1507561206817627,0.6163994073867798,1.859386682510376,0.6738816499710083,1.5337927341461182,0.5841325521469116,0.20485004782676697,0.37270402908325195,1.140424370765686,2.0089337825775146,0.45952677726745605
29,,,28829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24526697397232056,0.81776362657547,0.4211967885494232,0.8261892199516296,0.7864076495170593,0.864208996295929,0.4682104289531708,0.0,0.5426109433174133,0.94841468334198,0.1903717815876007,0.42151278257369995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.190441520548696e-05,2.9385764323070547e-06,28830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
