epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
11,,,,11531,,,,,,,,,,,,,,,,,,,0.7159278988838196,0.35789474844932556,0.6378413438796997,0.6490902304649353,0.8432042598724365,0.0039840638637542725,0.963598370552063,0.9894737005233765,0.9791937470436096,0.9996286630630493,0.9343204498291016,1.0,0.6842105388641357,1.4045754671096802,0.8999999761581421,0.6287386417388916,1.5124729871749878,0.8598829507827759,0.536204993724823,2.1345019340515137,0.863349437713623,0.578777551651001,1.7412968873977661,0.8118830919265747,0.6972111463546753,1.3255114555358887,0.9083665609359741,0.5866062641143799,0.15472513437271118,0.5277429223060608,1.35686457157135,1.7571864128112793,0.8403727412223816,0.536204993724823,0.8118830919265747,0.6384132504463196,0.13698630034923553,0.5545565485954285,0.6134433150291443,0.832514226436615,0.0,0.9595782160758972,0.8692403435707092,0.9608350992202759,0.9949041604995728,0.9482669234275818,0.9740259647369385,0.4931506812572479,2.1160683631896973,0.799501895904541,0.568119466304779,1.852860689163208,0.8258153200149536,0.47755399346351624,2.5302367210388184,0.8359621167182922,0.6213140487670898,1.5307202339172363,0.8415675163269043,0.630591630935669,1.6019152402877808,0.8629148602485657,0.569219172000885,0.16630570590496063,0.5483449101448059,1.3398700952529907,1.869604468345642,0.8342957496643066,0.47755399346351624,0.799501895904541
11,,,,11531,0.6237255334854126,0.13569322228431702,0.48446017503738403,0.4381726384162903,0.8548153042793274,0.0006601665518246591,0.009920635260641575,0.8159711956977844,0.9908332824707031,0.9417403936386108,0.9953670501708984,0.9888445734977722,0.9927763342857361,0.9826325178146362,0.1289682537317276,0.03913324698805809,0.8156070113182068,0.6505427360534668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,12492,,,,,,,,,,,,,,,,,,,0.7146216034889221,0.35789474844932556,0.600130021572113,0.661715567111969,0.8559225797653198,0.0039840638637542725,0.9797962307929993,0.9894737005233765,0.9314044117927551,0.9992573261260986,0.9977220892906189,1.0,0.678947389125824,1.2887955904006958,0.9157894849777222,0.6271131634712219,1.5400397777557373,0.8550065159797668,0.549944281578064,2.1135404109954834,0.8674340844154358,0.5764996409416199,1.764957308769226,0.8134016990661621,0.7051792740821838,1.2713764905929565,0.8964143395423889,0.5884350538253784,0.1583399474620819,0.5026292204856873,1.3368510007858276,1.7673046588897705,0.840721070766449,0.549944281578064,0.8134016990661621,0.6375094056129456,0.12951432168483734,0.5213349461555481,0.6330987811088562,0.8485514521598816,0.0014430014416575432,0.9594777822494507,0.8655043840408325,0.9411764740943909,0.9966027736663818,0.964045524597168,0.9754689931869507,0.534246563911438,1.8943196535110474,0.836861789226532,0.5704053640365601,1.8595610857009888,0.8203291893005371,0.47391408681869507,2.616926670074463,0.8281970620155334,0.617434024810791,1.567449688911438,0.8449301719665527,0.6565656661987305,1.5156766176223755,0.8730158805847168,0.5702736377716064,0.17052015662193298,0.5240399241447449,1.3146328926086426,1.8920869827270508,0.8340446949005127,0.47391408681869507,0.8203291893005371
12,,,,12492,0.6293234825134277,0.1448507308959961,0.4938620626926422,0.4498676061630249,0.8550887107849121,0.0011718933237716556,0.009157509543001652,0.8047807812690735,0.9907827973365784,0.9434017539024353,0.9952906370162964,0.9888733625411987,0.992600679397583,0.983077883720398,0.12820513546466827,0.03861255943775177,0.8301132917404175,0.5932988524436951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,12493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,13453,,,,,,,,,,,,,,,,,,,0.7107027769088745,0.35789474844932556,0.6209362745285034,0.6093575954437256,0.861807107925415,0.007968127727508545,0.985805094242096,0.9894737005233765,0.9531859755516052,0.9996286630630493,0.9979119300842285,1.0,0.6842105388641357,1.385554313659668,0.9052631855010986,0.636540949344635,1.535831332206726,0.8559817671775818,0.5666542649269104,2.0206382274627686,0.861121416091919,0.5709946751594543,1.8077151775360107,0.8107441067695618,0.7569721341133118,1.2415693998336792,0.9043824672698975,0.5935730934143066,0.16148848831653595,0.47304120659828186,1.318739891052246,1.764923095703125,0.8383697867393494,0.5666542649269104,0.8107441067695618,0.6364549398422241,0.13075965642929077,0.541603147983551,0.5826255679130554,0.8552767634391785,0.0028860028833150864,0.9607833027839661,0.8480697274208069,0.9551965594291687,0.992477536201477,0.9595189094543457,0.9754689931869507,0.48567870259284973,2.112654447555542,0.8132004737854004,0.5647668242454529,1.9289374351501465,0.8195672035217285,0.48046591877937317,2.5437703132629395,0.8286823630332947,0.6220900416374207,1.5959274768829346,0.8426021933555603,0.6580086350440979,1.5537890195846558,0.860028862953186,0.569671094417572,0.17929333448410034,0.48111334443092346,1.2984486818313599,1.9209904670715332,0.8315842151641846,0.48046591877937317,0.8132004737854004
13,,,,13453,0.6342639327049255,0.15319667756557465,0.5019174218177795,0.46042129397392273,0.8553210496902466,0.0021328458096832037,0.008503401651978493,0.799603283405304,0.9907349348068237,0.9443290829658508,0.9952149391174316,0.988845944404602,0.992493212223053,0.9836336970329285,0.12244898080825806,0.03924281895160675,0.8441512584686279,0.5449498295783997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,13454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,14414,,,,,,,,,,,,,,,,,,,0.7141861915588379,0.35789474844932556,0.6206111907958984,0.6357222199440002,0.8561123609542847,0.007968127727508545,0.9960811734199524,0.9894737005233765,0.9980494379997253,0.9996286630630493,0.99411541223526,1.0,0.6736842393875122,1.2750961780548096,0.9105263352394104,0.6326397657394409,1.5826205015182495,0.8585825562477112,0.5792796015739441,1.987332820892334,0.8626067638397217,0.5708048343658447,1.8581448793411255,0.8041002154350281,0.7689242959022522,1.247431993484497,0.8964143395423889,0.595488965511322,0.16868510842323303,0.45656830072402954,1.269248604774475,1.7911111116409302,0.8362796902656555,0.5708048343658447,0.8041002154350281,0.6450414061546326,0.12951432168483734,0.5521182417869568,0.6129580140113831,0.8524314761161804,0.0028860028833150864,0.9717298746109009,0.8555417060852051,0.9823224544525146,0.9958747625350952,0.962622880935669,0.9696969985961914,0.49066001176834106,2.231339931488037,0.7920299172401428,0.5655288100242615,1.9559725522994995,0.8255105018615723,0.49720942974090576,2.462005138397217,0.8320795893669128,0.6205379962921143,1.6400349140167236,0.8357475399971008,0.6522366404533386,1.5189496278762817,0.8773449063301086,0.5727843046188354,0.1856527477502823,0.4604569375514984,1.2486097812652588,1.9336631298065186,0.8313331604003906,0.49066001176834106,0.7920299172401428
14,,,,14414,0.6387468576431274,0.15954488515853882,0.5093787312507629,0.46937692165374756,0.8558076620101929,0.0031281739939004183,0.007936508394777775,0.790406346321106,0.9907099008560181,0.9453012943267822,0.9951397776603699,0.9888707995414734,0.9924249649047852,0.9837090969085693,0.12063492089509964,0.035627204924821854,0.857772946357727,0.493993878364563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,14415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,15375,,,,,,,,,,,,,,,,,,,0.7144474387168884,0.34210526943206787,0.63686603307724,0.601559579372406,0.864654541015625,0.019920319318771362,0.9810154438018799,0.9894737005233765,0.9736670851707458,0.9996286630630493,0.9755125045776367,1.0,0.6842105388641357,1.3867745399475098,0.8999999761581421,0.6215865015983582,1.6509943008422852,0.8556566834449768,0.5707389712333679,2.0353736877441406,0.8603787422180176,0.5605542659759521,1.9278967380523682,0.7995443940162659,0.7649402618408203,1.2464532852172852,0.8964143395423889,0.5859096050262451,0.18136350810527802,0.43130701780319214,1.244942545890808,1.8544200658798218,0.8327091932296753,0.5605542659759521,0.7995443940162659,0.6461461186408997,0.12577833235263824,0.5643096566200256,0.581169605255127,0.8618727326393127,0.007215007208287716,0.9572684168815613,0.8580324053764343,0.9484913349151611,0.9946615099906921,0.9539575576782227,0.9754689931869507,0.48194271326065063,2.268629789352417,0.8069738745689392,0.5649192333221436,2.0239012241363525,0.8233770132064819,0.4981800615787506,2.4722907543182373,0.8294103145599365,0.6187273859977722,1.6461974382400513,0.8354888558387756,0.6753246784210205,1.5660206079483032,0.8701298832893372,0.5725332498550415,0.1894584447145462,0.44920918345451355,1.224518060684204,1.963708519935608,0.8303288817405701,0.48194271326065063,0.8069738745689392
15,,,,15375,0.6429027915000916,0.16561314463615417,0.5162679553031921,0.4776552617549896,0.856285572052002,0.003922912757843733,0.0074404762126505375,0.7814304232597351,0.9907335042953491,0.9467446208000183,0.9950710535049438,0.9889522194862366,0.9924064874649048,0.9838513135910034,0.1190476194024086,0.03356017544865608,0.8715376853942871,0.45047813653945923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,15376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,16336,,,,,,,,,,,,,,,,,,,0.7211530208587646,0.35789474844932556,0.6277633309364319,0.649461567401886,0.8595292568206787,0.019920319318771362,0.9777061939239502,0.9894737005233765,0.9346553683280945,0.9858893156051636,0.9981017708778381,1.0,0.6684210300445557,1.4343030452728271,0.9157894849777222,0.6336150765419006,1.6331197023391724,0.868335485458374,0.5670256018638611,2.0613932609558105,0.8570367693901062,0.5567578077316284,2.031893253326416,0.7881549000740051,0.7689242959022522,1.2355737686157227,0.9043824672698975,0.5863450169563293,0.1867569088935852,0.4103354811668396,1.2217388153076172,1.9040844440460205,0.8305320739746094,0.5567578077316284,0.7881549000740051,0.6469997763633728,0.12204234302043915,0.5505943298339844,0.6284882426261902,0.8508794903755188,0.007215007208287716,0.9620888829231262,0.8567870259284973,0.9570252895355225,0.9910215735435486,0.9618468880653381,0.9682539701461792,0.4757160544395447,2.3838703632354736,0.8057284951210022,0.565833568572998,2.0656168460845947,0.8261200785636902,0.5132249593734741,2.4624977111816406,0.8340208530426025,0.6122607588768005,1.7166757583618164,0.8313502073287964,0.6608946323394775,1.6125257015228271,0.8672438859939575,0.5726839303970337,0.1983083188533783,0.430655300617218,1.180417537689209,2.009071111679077,0.8304293155670166,0.4757160544395447,0.8057284951210022
16,,,,16336,0.6467121243476868,0.17070722579956055,0.5228290557861328,0.4851314425468445,0.8566548228263855,0.004624153021723032,0.007002801168709993,0.775142252445221,0.990757405757904,0.9480181336402893,0.9950496554374695,0.9890075325965881,0.9923615455627441,0.9841918349266052,0.1260504275560379,0.034510478377342224,0.8835590481758118,0.4074198305606842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,16337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,17297,,,,,,,,,,,,,,,,,,,0.7244622707366943,0.36315789818763733,0.6495448350906372,0.6583735346794128,0.8490888476371765,0.023904383182525635,0.9923365116119385,0.9894737005233765,0.999674916267395,0.998885989189148,0.9853834509849548,1.0,0.6842105388641357,1.359087347984314,0.9052631855010986,0.6297138929367065,1.7156667709350586,0.8628088235855103,0.5699962973594666,2.1113126277923584,0.8507241010665894,0.5721336603164673,1.9280380010604858,0.8120728731155396,0.7729083895683289,1.3092448711395264,0.892430305480957,0.593398928642273,0.1873081922531128,0.4036949872970581,1.1721749305725098,1.8906081914901733,0.838108479976654,0.5699962973594666,0.8120728731155396,0.6488576531410217,0.1282689869403839,0.5685766339302063,0.6255763173103333,0.8415675163269043,0.0043290043249726295,0.9760984182357788,0.8542963862419128,0.9859798550605774,0.9958747625350952,0.9711588025093079,0.966810941696167,0.4794520437717438,2.3287532329559326,0.8032378554344177,0.5617190003395081,2.093996524810791,0.820481538772583,0.5090997219085693,2.4873147010803223,0.8279543519020081,0.6171754002571106,1.7280144691467285,0.8340662121772766,0.6608946323394775,1.6474626064300537,0.868686854839325,0.5725332498550415,0.2029593288898468,0.4134247899055481,1.1591453552246094,2.026962995529175,0.8283203840255737,0.4794520437717438,0.8032378554344177
17,,,,17297,0.6502095460891724,0.17537575960159302,0.5287088751792908,0.4919610023498535,0.8570660352706909,0.0059584262780845165,0.006613756529986858,0.7709320187568665,0.9907418489456177,0.9491852521896362,0.995022714138031,0.9889881014823914,0.992300808429718,0.9842237234115601,0.12433862686157227,0.034101732075214386,0.8926401734352112,0.37331822514533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,17298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,18258,,,,,,,,,,,,,,,,,,,0.7229818105697632,0.36315789818763733,0.6469441056251526,0.6713702082633972,0.8395975828170776,0.04780876636505127,0.9946877956390381,0.9894737005233765,1.0,0.9855180382728577,0.9971526265144348,1.0,0.699999988079071,1.3627501726150513,0.9157894849777222,0.631339430809021,1.7244226932525635,0.8576073050498962,0.5699962973594666,2.1503169536590576,0.8559227585792542,0.5668185353279114,2.0008184909820557,0.8063781261444092,0.7649402618408203,1.3270115852355957,0.9083665609359741,0.5914830565452576,0.19672806560993195,0.37252530455589294,1.1415343284606934,1.9359636306762695,0.8357571959495544,0.5668185353279114,0.8063781261444092,0.6502134203910828,0.13449564576148987,0.5688814520835876,0.633826732635498,0.838463544845581,0.018759019672870636,0.9742907285690308,0.8555417060852051,0.9843035936355591,0.9946615099906921,0.9684428572654724,0.966810941696167,0.48692402243614197,2.3926751613616943,0.7970111966133118,0.5562328696250916,2.1389665603637695,0.820481538772583,0.5154088735580444,2.4969606399536133,0.8245571255683899,0.6153647303581238,1.7739431858062744,0.8318675756454468,0.6796537041664124,1.6283196210861206,0.8759018778800964,0.5722821950912476,0.20854133367538452,0.39650508761405945,1.1289746761322021,2.0635464191436768,0.8267135620117188,0.48692402243614197,0.7970111966133118
18,,,,18258,0.6533702611923218,0.17988555133342743,0.533811628818512,0.49846765398979187,0.8573765158653259,0.0072484686970710754,0.006265664007514715,0.7664130926132202,0.9907956719398499,0.9502628445625305,0.9950136542320251,0.989059329032898,0.9923190474510193,0.9846691489219666,0.12406015396118164,0.031163537874817848,0.9029312133789062,0.33583196997642517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,18259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,19219,,,,,,,,,,,,,,,,,,,0.7228947281837463,0.35789474844932556,0.6310142874717712,0.6565169095993042,0.8566818237304688,0.043824702501297,0.985805094242096,0.9894737005233765,0.999674916267395,0.9454140067100525,0.9984813928604126,1.0,0.678947389125824,1.4462167024612427,0.9105263352394104,0.6254876255989075,1.7884232997894287,0.8468790650367737,0.5659116506576538,2.156160354614258,0.8484960794448853,0.5673879981040955,2.0193395614624023,0.8031511306762695,0.7569721341133118,1.396876335144043,0.9003984332084656,0.5886963605880737,0.19618156552314758,0.3822179138660431,1.1313984394073486,1.965970516204834,0.8294870853424072,0.5659116506576538,0.8031511306762695,0.6511172652244568,0.12951432168483734,0.5597378611564636,0.6263042688369751,0.8534660935401917,0.014430014416575432,0.9741401076316833,0.8580324053764343,0.9829320311546326,0.9917495846748352,0.9705121517181396,0.966810941696167,0.4806973934173584,2.478369951248169,0.7882938981056213,0.5583663582801819,2.211848258972168,0.8079853653907776,0.5047318339347839,2.4913132190704346,0.822130560874939,0.6109673976898193,1.8357800245285034,0.831091582775116,0.6623376607894897,1.6670997142791748,0.8773449063301086,0.5682148933410645,0.21123340725898743,0.3987666368484497,1.111634612083435,2.1151771545410156,0.8215415477752686,0.4806973934173584,0.7882938981056213
19,,,,19219,0.6562754511833191,0.18365992605686188,0.5387569665908813,0.5043124556541443,0.8575726747512817,0.00889701396226883,0.0059523810632526875,0.7605586647987366,0.9908252358436584,0.9514854550361633,0.9949959516525269,0.9891038537025452,0.992302417755127,0.9848567843437195,0.12857143580913544,0.032025016844272614,0.9129229784011841,0.3031795620918274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,20180,,,,,,,,,,,,,,,,,,,0.7275972962379456,0.34210526943206787,0.6326397657394409,0.6683995723724365,0.8597190380096436,0.05976095795631409,0.986327588558197,0.9894737005233765,0.9980494379997253,1.0,0.9726651310920715,1.0,0.678947389125824,1.474513292312622,0.8999999761581421,0.6209362745285034,1.8720110654830933,0.8436281085014343,0.5729669332504272,2.207322120666504,0.8477534055709839,0.5645406246185303,2.0770018100738525,0.801822304725647,0.7490040063858032,1.376483678817749,0.912350594997406,0.5876513123512268,0.206399068236351,0.3515814244747162,1.0842745304107666,2.026794195175171,0.8279195427894592,0.5645406246185303,0.801822304725647,0.6517198085784912,0.13075965642929077,0.5547089576721191,0.6258189678192139,0.8594154119491577,0.014430014416575432,0.9687672853469849,0.8605230450630188,0.9721121788024902,0.9966027736663818,0.9633988738059998,0.9624819755554199,0.4956413507461548,2.3589508533477783,0.8244084715843201,0.555470883846283,2.269624948501587,0.8114904165267944,0.511526346206665,2.5380361080169678,0.8257704377174377,0.6165286898612976,1.8510619401931763,0.8318675756454468,0.6536796689033508,1.7451127767562866,0.8715728521347046,0.5711272954940796,0.2221803367137909,0.3669995963573456,1.0488497018814087,2.1476945877075195,0.8250063061714172,0.4956413507461548,0.8114904165267944
20,,,,20180,0.6590123772621155,0.18716512620449066,0.5433448553085327,0.5099160671234131,0.8577761054039001,0.009953280910849571,0.0056689344346523285,0.756132185459137,0.9908742904663086,0.9521401524543762,0.9950321912765503,0.9891387224197388,0.992328405380249,0.9851426482200623,0.12811791896820068,0.029889637604355812,0.9219780564308167,0.272482305765152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,21141,,,,,,,,,,,,,,,,,,,0.7247235178947449,0.36315789818763733,0.6557217240333557,0.6446342468261719,0.8515565395355225,0.055776894092559814,0.9849342703819275,0.9894737005233765,0.9668400287628174,0.9855180382728577,0.9952543377876282,1.0,0.699999988079071,1.5041426420211792,0.9105263352394104,0.6251625418663025,1.8713845014572144,0.8462288975715637,0.5688822865486145,2.1546592712402344,0.8440400958061218,0.5662490725517273,2.116035223007202,0.8003036975860596,0.7529880404472351,1.4904673099517822,0.8844621777534485,0.5890446901321411,0.20597971975803375,0.3558454215526581,1.0809930562973022,2.035210609436035,0.8265261650085449,0.5662490725517273,0.8003036975860596,0.6576952338218689,0.12951432168483734,0.5909783840179443,0.6034942865371704,0.8556647896766663,0.018759019672870636,0.9595279693603516,0.8530510663986206,0.9547393918037415,0.9941761493682861,0.9564148783683777,0.9624819755554199,0.48194271326065063,2.5412161350250244,0.798256516456604,0.5551661252975464,2.312459945678711,0.8044803142547607,0.5224460363388062,2.4877192974090576,0.8245571255683899,0.6030781269073486,1.9210190773010254,0.8283755779266357,0.6406926512718201,1.9205143451690674,0.8556998372077942,0.5670599937438965,0.22205203771591187,0.381048321723938,1.0612157583236694,2.1919565200805664,0.8194828033447266,0.48194271326065063,0.798256516456604
21,,,,21141,0.661690890789032,0.19055281579494476,0.5477930307388306,0.5151761770248413,0.8580916523933411,0.011522907763719559,0.005411255639046431,0.7496870160102844,0.9909461140632629,0.953424870967865,0.9950433969497681,0.9892189502716064,0.9923546314239502,0.985568642616272,0.13311688601970673,0.028611771762371063,0.9276374578475952,0.25114771723747253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,21142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,22102,,,,,,,,,,,,,,,,,,,0.7282940149307251,0.36315789818763733,0.6420676112174988,0.6825101971626282,0.8479498624801636,0.055776894092559814,0.9803187251091003,0.9894737005233765,0.9990246891975403,0.9884886741638184,0.9648823142051697,1.0,0.6631578803062439,1.5228908061981201,0.9105263352394104,0.6251625418663025,1.9036813974380493,0.8416774868965149,0.5748236179351807,2.188631772994995,0.8432974219322205,0.5533409118652344,2.258592128753662,0.7944191098213196,0.7729083895683289,1.3880654573440552,0.9043824672698975,0.5843420624732971,0.21301472187042236,0.35094061493873596,1.055018424987793,2.1151328086853027,0.8229556679725647,0.5533409118652344,0.7944191098213196,0.6567913889884949,0.132004976272583,0.5665955543518066,0.6493569612503052,0.8495861291885376,0.01587301678955555,0.9660557508468628,0.8655043840408325,0.984455943107605,0.9939334988594055,0.9463269710540771,0.9682539701461792,0.47073474526405334,2.567779779434204,0.7895392179489136,0.5470892786979675,2.3844945430755615,0.8049375414848328,0.5178354978561401,2.522554874420166,0.8250424861907959,0.6001034379005432,1.9445836544036865,0.8318675756454468,0.6580086350440979,1.7728602886199951,0.8787878751754761,0.5624403953552246,0.2300240695476532,0.3716341555118561,1.0317864418029785,2.228013038635254,0.8215415477752686,0.47073474526405334,0.7895392179489136
22,,,,22102,0.6641415357589722,0.19383828341960907,0.5520472526550293,0.519844651222229,0.8583347201347351,0.012956044636666775,0.0051759835332632065,0.7461560368537903,0.9909924268722534,0.9542956352233887,0.9950433373451233,0.9892579913139343,0.9923723340034485,0.9859841465950012,0.13768115639686584,0.028919756412506104,0.9351963996887207,0.22642788290977478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,22103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,23063,,,,,,,,,,,,,,,,,,,0.7316032648086548,0.36315789818763733,0.6573472023010254,0.6672855615615845,0.8517463803291321,0.10358566045761108,0.9856309294700623,0.9894737005233765,0.9759427905082703,0.987746000289917,0.9903188943862915,1.0,0.6684210300445557,1.6004916429519653,0.9157894849777222,0.6193107962608337,1.8923147916793823,0.8524057269096375,0.5651689767837524,2.2843871116638184,0.8503527641296387,0.5559985041618347,2.2537999153137207,0.793470025062561,0.7729083895683289,1.4898631572723389,0.8884462118148804,0.5818166136741638,0.22647736966609955,0.3139908015727997,1.005351185798645,2.136037826538086,0.8267003297805786,0.5559985041618347,0.793470025062561,0.6606075763702393,0.1357409656047821,0.5827491879463196,0.632128119468689,0.8523021340370178,0.04040404036641121,0.9573186039924622,0.861768364906311,0.9500152468681335,0.9929628968238831,0.9539575576782227,0.9682539701461792,0.48692402243614197,2.6266016960144043,0.798256516456604,0.5519658923149109,2.3895294666290283,0.8125571608543396,0.5234166383743286,2.6045312881469727,0.8284397125244141,0.6131660342216492,1.9297200441360474,0.8317382335662842,0.6623376607894897,1.8051199913024902,0.8730158805847168,0.5710770487785339,0.23231878876686096,0.34033235907554626,0.9839029312133789,2.2443549633026123,0.824855625629425,0.48692402243614197,0.798256516456604
