epoch,lr-Adam,lr-Adam-1,lr-Adam-2,step,train/d3g-consistency-loss,train/train-hr-domain-acc,train/train-hr-domain-acc-africa,train/train-hr-domain-acc-americas,train/train-hr-domain-acc-asia,train/train-hr-domain-acc-europe,train/train-hr-domain-acc-oceania,train/train-hr-domain-acc-other,train/train-hr-domain-loss,train/train-lr-domain-acc,train/train-lr-domain-acc-africa,train/train-lr-domain-acc-americas,train/train-lr-domain-acc-asia,train/train-lr-domain-acc-europe,train/train-lr-domain-acc-oceania,train/train-lr-domain-acc-other,train/train-lr-domain-loss,train/train-task-acc,train/train-task-loss,val/val-id-hr-domain-acc,val/val-id-hr-domain-acc-africa,val/val-id-hr-domain-acc-americas,val/val-id-hr-domain-acc-asia,val/val-id-hr-domain-acc-europe,val/val-id-hr-domain-acc-oceania,val/val-id-lr-domain-acc,val/val-id-lr-domain-acc-africa,val/val-id-lr-domain-acc-americas,val/val-id-lr-domain-acc-asia,val/val-id-lr-domain-acc-europe,val/val-id-lr-domain-acc-oceania,val/val-id-region-africa-task-acc,val/val-id-region-africa-task-loss,val/val-id-region-africa-top5-task-acc,val/val-id-region-americas-task-acc,val/val-id-region-americas-task-loss,val/val-id-region-americas-top5-task-acc,val/val-id-region-asia-task-acc,val/val-id-region-asia-task-loss,val/val-id-region-asia-top5-task-acc,val/val-id-region-europe-task-acc,val/val-id-region-europe-task-loss,val/val-id-region-europe-top5-task-acc,val/val-id-region-oceania-task-acc,val/val-id-region-oceania-task-loss,val/val-id-region-oceania-top5-task-acc,val/val-id-task-acc,val/val-id-task-ece,val/val-id-task-entropy-correct,val/val-id-task-entropy-incorrect,val/val-id-task-loss,val/val-id-top5-task-acc,val/val-id-worst-group-task-acc,val/val-id-worst-group-top5-task-acc,val/val-od-hr-domain-acc,val/val-od-hr-domain-acc-africa,val/val-od-hr-domain-acc-americas,val/val-od-hr-domain-acc-asia,val/val-od-hr-domain-acc-europe,val/val-od-hr-domain-acc-oceania,val/val-od-lr-domain-acc,val/val-od-lr-domain-acc-africa,val/val-od-lr-domain-acc-americas,val/val-od-lr-domain-acc-asia,val/val-od-lr-domain-acc-europe,val/val-od-lr-domain-acc-oceania,val/val-od-region-africa-task-acc,val/val-od-region-africa-task-loss,val/val-od-region-africa-top5-task-acc,val/val-od-region-americas-task-acc,val/val-od-region-americas-task-loss,val/val-od-region-americas-top5-task-acc,val/val-od-region-asia-task-acc,val/val-od-region-asia-task-loss,val/val-od-region-asia-top5-task-acc,val/val-od-region-europe-task-acc,val/val-od-region-europe-task-loss,val/val-od-region-europe-top5-task-acc,val/val-od-region-oceania-task-acc,val/val-od-region-oceania-task-loss,val/val-od-region-oceania-top5-task-acc,val/val-od-task-acc,val/val-od-task-ece,val/val-od-task-entropy-correct,val/val-od-task-entropy-incorrect,val/val-od-task-loss,val/val-od-top5-task-acc,val/val-od-worst-group-task-acc,val/val-od-worst-group-top5-task-acc
11,,,,11531,,,,,,,,,,,,,,,,,,,,0.683532178401947,0.2631579041481018,0.614109218120575,0.5324916243553162,0.8496583104133606,0.0,0.9717843532562256,0.42105263471603394,0.995123565196991,0.9710360169410706,0.9973424673080444,0.5936254858970642,0.44736841320991516,2.863267660140991,0.557894766330719,0.18920676410198212,3.399625778198242,0.4392067492008209,0.20237652957439423,3.4379537105560303,0.4511696994304657,0.17388002574443817,3.4324183464050293,0.3878132104873657,0.16334661841392517,3.666937828063965,0.4661354720592499,0.18888792395591736,0.06514772772789001,3.4196689128875732,3.8255929946899414,3.4208972454071045,0.4207959473133087,0.16334661841392517,0.3878132104873657,0.6188802123069763,0.032378580421209335,0.5722340941429138,0.5018199682235718,0.8375582098960876,0.0,0.9079086184501648,0.20672477781772614,0.9411764740943909,0.9478281736373901,0.9696068167686462,0.4848484992980957,0.18057285249233246,3.6970162391662598,0.30884185433387756,0.15894544124603271,3.5165178775787354,0.39652544260025024,0.17641349136829376,3.4747705459594727,0.4600825011730194,0.2326694279909134,3.2925610542297363,0.4243403971195221,0.18470418453216553,3.6937978267669678,0.40115439891815186,0.19291990995407104,0.06544452160596848,3.4069695472717285,3.8237411975860596,3.434602737426758,0.4170725643634796,0.15894544124603271,0.30884185433387756
11,,,,11531,3.8376853466033936,0.6030924916267395,0.03481879457831383,0.4523911774158478,0.34749752283096313,0.879514217376709,0.001625025412067771,0.0,0.8683244585990906,0.7765960097312927,0.1071428582072258,0.8144757747650146,0.7447826266288757,0.8317751288414001,0.1321856528520584,0.003968254197388887,0.1868778020143509,0.17883767187595367,3.473242998123169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,11532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,12492,,,,,,,,,,,,,,,,,,,,0.6848384737968445,0.3105263113975525,0.6154096126556396,0.5521723031997681,0.8399772047996521,0.0,0.9781416058540344,0.4263157844543457,0.9977242946624756,0.9732640385627747,0.9984813928604126,0.8007968068122864,0.44736841320991516,2.6361029148101807,0.5736842155456543,0.2308192402124405,3.2479395866394043,0.46586474776268005,0.22502784430980682,3.294780731201172,0.48199033737182617,0.19627942144870758,3.303511142730713,0.4191344082355499,0.19920319318771362,3.4245917797088623,0.5737051963806152,0.21640686690807343,0.0688352882862091,3.165609359741211,3.747771978378296,3.2784242630004883,0.4522337317466736,0.19627942144870758,0.4191344082355499,0.6127039790153503,0.016189290210604668,0.546784520149231,0.5297257900238037,0.83005690574646,0.0,0.9273914098739624,0.2017434686422348,0.9564157128334045,0.9548653364181519,0.9692188501358032,0.868686854839325,0.19676214456558228,3.5888257026672363,0.32752180099487305,0.19231940805912018,3.370296001434326,0.42807072401046753,0.19946615397930145,3.3261241912841797,0.493084192276001,0.23991204798221588,3.155179738998413,0.4482669532299042,0.21645021438598633,3.491229772567749,0.4675324559211731,0.2132563441991806,0.060332342982292175,3.1241767406463623,3.7403855323791504,3.2909634113311768,0.4465980529785156,0.19231940805912018,0.32752180099487305
12,,,,12492,3.9107844829559326,0.6084992289543152,0.04760283976793289,0.46338698267936707,0.3607899248600006,0.8774524331092834,0.0015000234125182033,0.0,0.8560431599617004,0.7908376455307007,0.12739473581314087,0.8271000385284424,0.7622680068016052,0.8439157009124756,0.1710495501756668,0.0036630036775022745,0.1530957967042923,0.20513120293617249,3.308629035949707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,12493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,13453,,,,,,,,,,,,,,,,,,,,0.6898894309997559,0.34736841917037964,0.6290637254714966,0.5555142760276794,0.8399772047996521,0.0,0.9868501424789429,0.621052622795105,1.0,0.9844040274620056,0.9984813928604126,0.9043824672698975,0.44736841320991516,2.381532907485962,0.6000000238418579,0.26202860474586487,3.0762691497802734,0.5136541128158569,0.2603044807910919,3.100404977798462,0.5302636623382568,0.22076688706874847,3.1625125408172607,0.4635535180568695,0.2908366620540619,3.1263504028320312,0.6215139627456665,0.2462771087884903,0.06914050132036209,2.9127326011657715,3.660142183303833,3.1113293170928955,0.49830183386802673,0.22076688706874847,0.4635535180568695,0.6213909387588501,0.07098381221294403,0.5662907361984253,0.5285124778747559,0.8308328986167908,0.0,0.9471755027770996,0.3412204086780548,0.9718073606491089,0.990778923034668,0.9702534675598145,0.9047619104385376,0.20049813389778137,3.375816583633423,0.3486924171447754,0.22218835353851318,3.2049238681793213,0.4804937541484833,0.2385343313217163,3.1296873092651367,0.5314244031906128,0.26370924711227417,3.000181198120117,0.49534401297569275,0.24098123610019684,3.2724545001983643,0.5021644830703735,0.24142606556415558,0.05501079931855202,2.839329242706299,3.6437478065490723,3.1194703578948975,0.49214160442352295,0.20049813389778137,0.3486924171447754
13,,,,13453,3.5730881690979004,0.6133593916893005,0.05914755165576935,0.47318321466445923,0.37321820855140686,0.8754041790962219,0.0013928789412602782,0.0,0.8412331938743591,0.8036311268806458,0.1485912948846817,0.8385202884674072,0.777700662612915,0.8544921875,0.21202228963375092,0.003401360474526882,0.12586842477321625,0.23228341341018677,3.158588171005249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,13454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,14414,,,,,,,,,,,,,,,,,,,,0.6939824223518372,0.34736841917037964,0.6391417384147644,0.5659116506576538,0.837699294090271,0.0,0.9922494292259216,0.7157894968986511,1.0,0.9985146522521973,0.9988610744476318,0.9203187227249146,0.4368421137332916,2.2524969577789307,0.6263157725334167,0.2948634624481201,2.8637290000915527,0.558517575263977,0.28741180896759033,2.885037422180176,0.5870776176452637,0.2575930058956146,2.983621597290039,0.5197418332099915,0.3745020031929016,2.770946979522705,0.6374502182006836,0.28006619215011597,0.06810608506202698,2.693434715270996,3.529315948486328,2.911757230758667,0.5502917170524597,0.2575930058956146,0.5197418332099915,0.6275671720504761,0.1046077236533165,0.5841206908226013,0.5333656668663025,0.8255302906036377,0.0,0.9510921239852905,0.37110835313796997,0.9771411418914795,0.9917495846748352,0.9714174866676331,0.9134199023246765,0.20672477781772614,3.2199344635009766,0.38480696082115173,0.2551051378250122,3.002805709838867,0.5278878211975098,0.2763892114162445,2.9180662631988525,0.5729191899299622,0.3012157380580902,2.8149616718292236,0.5442317724227905,0.271284282207489,3.037815809249878,0.536796510219574,0.2759728729724884,0.05139366537332535,2.604604959487915,3.505589723587036,2.9227519035339355,0.5379864573478699,0.20672477781772614,0.38480696082115173
14,,,,14414,3.403897762298584,0.6177822947502136,0.07003792375326157,0.4822835624217987,0.3844161331653595,0.8734681606292725,0.0013000202598050237,0.0,0.830220103263855,0.8152635097503662,0.1741255819797516,0.8487547636032104,0.791558563709259,0.8638173937797546,0.2532195746898651,0.0031746032182127237,0.09492602944374084,0.26625293493270874,2.9793365001678467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,14415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,15375,,,,,,,,,,,,,,,,,,,,0.6773491501808167,0.34736841917037964,0.6384915709495544,0.589305579662323,0.7898633480072021,0.0,0.94139164686203,0.3105263113975525,0.999674916267395,0.813219428062439,0.9965831637382507,0.9402390718460083,0.4842105209827423,2.150132656097412,0.6526315808296204,0.3361508548259735,2.6922895908355713,0.6059817671775818,0.3234311044216156,2.785008430480957,0.6305235624313354,0.29422929883003235,2.8535077571868896,0.5571374297142029,0.39840638637542725,2.6097934246063232,0.6772908568382263,0.3176870048046112,0.09621898829936981,2.6623940467834473,3.483315944671631,2.777231216430664,0.5917443037033081,0.29422929883003235,0.5571374297142029,0.6163695454597473,0.1282689869403839,0.5630905032157898,0.5690366625785828,0.7930677533149719,0.0,0.9107205867767334,0.21046076714992523,0.9768363237380981,0.8383887410163879,0.965468168258667,0.920634925365448,0.22789539396762848,3.083258628845215,0.465753436088562,0.29076501727104187,2.8429830074310303,0.5743675827980042,0.3115748465061188,2.830872058868408,0.6141713261604309,0.3432488441467285,2.656284809112549,0.586006224155426,0.2698412835597992,2.916466236114502,0.5555555820465088,0.3121265470981598,0.07525456696748734,2.563028335571289,3.4507923126220703,2.7807576656341553,0.5819733738899231,0.22789539396762848,0.465753436088562
15,,,,15375,5.179914951324463,0.6218840479850769,0.07960651069879532,0.4905086159706116,0.3950074315071106,0.8717184662818909,0.0012568555539473891,0.0,0.8217216730117798,0.8253101110458374,0.20002371072769165,0.8579751253128052,0.8023962378501892,0.8718531131744385,0.29284733533859253,0.004464285913854837,0.10405127704143524,0.30588188767433167,2.7828385829925537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,15376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,16336,,,,,,,,,,,,,,,,,,,,0.6911085844039917,0.34736841917037964,0.6407672166824341,0.5740809440612793,0.8263098001480103,0.0,0.9813637733459473,0.3684210479259491,0.999674916267395,0.9706646800041199,0.9988610744476318,0.9880478382110596,0.49473685026168823,2.0803089141845703,0.6631578803062439,0.35370612144470215,2.5826046466827393,0.6248374581336975,0.34162643551826477,2.664851665496826,0.6546602249145508,0.315299928188324,2.7472243309020996,0.5783978700637817,0.45418328046798706,2.4482147693634033,0.6972111463546753,0.3378908038139343,0.09814168512821198,2.5499722957611084,3.398775577545166,2.666175127029419,0.6128189563751221,0.315299928188324,0.5783978700637817,0.6275169253349304,0.1282689869403839,0.5656812191009521,0.564911425113678,0.8217796087265015,0.0,0.9420537352561951,0.23785802721977234,0.9774459004402161,0.9691822528839111,0.9683135151863098,0.9740259647369385,0.23785802721977234,2.9505441188812256,0.5641344785690308,0.3149954378604889,2.7308390140533447,0.5978360176086426,0.33244359493255615,2.7104408740997314,0.636738657951355,0.3648473918437958,2.5578372478485107,0.6074753999710083,0.29004329442977905,2.792945146560669,0.6075035929679871,0.3339191675186157,0.07993975281715393,2.4758639335632324,3.3641748428344727,2.6710097789764404,0.6084860563278198,0.23785802721977234,0.5641344785690308
16,,,,16336,3.116318464279175,0.6254397630691528,0.08883022516965866,0.4976622462272644,0.404811829328537,0.8698282837867737,0.0011829228606075048,0.0,0.8268430233001709,0.8330429196357727,0.21603330969810486,0.8660602569580078,0.8083223104476929,0.8786933422088623,0.3268451690673828,0.004201680887490511,0.17299242317676544,0.324642539024353,2.6906533241271973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,16337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,17297,,,,,,,,,,,,,,,,,,,,0.6986849904060364,0.34736841917037964,0.6736021041870117,0.5766803026199341,0.8223234415054321,0.0,0.9872855544090271,0.40526315569877625,0.999674916267395,0.9933159947395325,0.9988610744476318,0.9880478382110596,0.5052631497383118,2.019850254058838,0.6631578803062439,0.37548765540122986,2.480634927749634,0.6508452296257019,0.3601931035518646,2.561215877532959,0.6795395612716675,0.3318147361278534,2.6485445499420166,0.5954821705818176,0.5059760808944702,2.309910297393799,0.7131474018096924,0.3569624722003937,0.09169479459524155,2.389153242111206,3.3074700832366943,2.5651793479919434,0.6337193846702576,0.3318147361278534,0.5954821705818176,0.633542537689209,0.1282689869403839,0.5964645147323608,0.5569036602973938,0.8154423236846924,0.0,0.947326123714447,0.2627646327018738,0.9812557101249695,0.9847124218940735,0.9677961468696594,0.9740259647369385,0.23910336196422577,2.8426015377044678,0.6089663505554199,0.3345016837120056,2.6277530193328857,0.6238951683044434,0.3584081530570984,2.6040380001068115,0.6644018292427063,0.381013959646225,2.449707269668579,0.6282979846000671,0.3030303120613098,2.686300039291382,0.6262626051902771,0.3524981141090393,0.07260852307081223,2.3081796169281006,3.272766590118408,2.5649707317352295,0.6333417296409607,0.23910336196422577,0.6089663505554199
17,,,,17297,2.9923465251922607,0.6290282607078552,0.09811771661043167,0.5044395923614502,0.4141382873058319,0.8684784173965454,0.0011172050144523382,0.0,0.8082013726234436,0.8409934043884277,0.2380250096321106,0.8733212351799011,0.8170681595802307,0.8848996758460999,0.35862278938293457,0.005291005130857229,0.11779860407114029,0.3420891761779785,2.5874617099761963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,17298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,18258,,,,,,,,,,,,,,,,,,,,0.6966820359230042,0.1894736886024475,0.6475942730903625,0.5948755741119385,0.8295368552207947,0.0,0.9880692958831787,0.40526315569877625,1.0,0.9959153532981873,0.9988610744476318,0.9920318722724915,0.5,2.24187970161438,0.6894736886024475,0.3709362745285034,2.4566450119018555,0.6671001315116882,0.3683624267578125,2.537869691848755,0.6910508871078491,0.339407742023468,2.6072182655334473,0.6121867895126343,0.5019920468330383,2.2307515144348145,0.7330677509307861,0.3608812987804413,0.0966683104634285,2.4251184463500977,3.2631380558013916,2.5363314151763916,0.6493076682090759,0.339407742023468,0.6121867895126343,0.6306803822517395,0.0037359900306910276,0.5719292759895325,0.599611759185791,0.8190636038780212,0.0,0.9497363567352295,0.29265254735946655,0.9817128777503967,0.9902936220169067,0.967537522315979,0.9740259647369385,0.2565379738807678,2.869797468185425,0.6176837086677551,0.33343493938446045,2.5930821895599365,0.6309052109718323,0.35719484090805054,2.591203212738037,0.6680417656898499,0.3901965916156769,2.409168243408203,0.6355406045913696,0.33621934056282043,2.6015565395355225,0.6594516634941101,0.35731860995292664,0.07970859110355377,2.322262763977051,3.244107484817505,2.5332446098327637,0.6407230496406555,0.2565379738807678,0.6176837086677551
18,,,,18258,3.0515270233154297,0.6320568919181824,0.10067203640937805,0.510593831539154,0.42222294211387634,0.867202639579773,0.0011866962304338813,0.0,0.8081629276275635,0.8482296466827393,0.25464102625846863,0.8798379898071289,0.8252214193344116,0.8905977606773376,0.3888835310935974,0.00501253129914403,0.10226882994174957,0.35456591844558716,2.522484540939331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,18259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,19219,,,,,,,,,,,,,,,,,,,,0.7012104988098145,0.2947368323802948,0.672626793384552,0.5852209329605103,0.8257403373718262,0.0039840638637542725,0.9892014265060425,0.4263157844543457,1.0,0.998885989189148,0.9988610744476318,0.9960159659385681,0.5052631497383118,2.0555927753448486,0.6894736886024475,0.3894668519496918,2.3541133403778076,0.6872561573982239,0.3791310787200928,2.44433331489563,0.709617555141449,0.3526955246925354,2.523709297180176,0.6241458058357239,0.5179283022880554,2.119361400604248,0.7689242959022522,0.37490203976631165,0.08245997130870819,2.243760347366333,3.1682047843933105,2.4429819583892822,0.6653313636779785,0.3526955246925354,0.6241458058357239,0.6399698853492737,0.13075965642929077,0.5964645147323608,0.5809269547462463,0.8188049793243408,0.0014430014416575432,0.9515440464019775,0.317559152841568,0.9832367897033691,0.9910215735435486,0.967537522315979,0.9783549904823303,0.26899129152297974,2.736976385116577,0.6438356041908264,0.358274906873703,2.5049808025360107,0.6488875150680542,0.3778209090232849,2.482555389404297,0.6872118711471558,0.40312984585762024,2.325396776199341,0.6557164788246155,0.3636363744735718,2.4968466758728027,0.6854256987571716,0.3762490451335907,0.07059787958860397,2.1775052547454834,3.139744520187378,2.440178871154785,0.6604569554328918,0.26899129152297974,0.6438356041908264
19,,,,19219,2.812819480895996,0.6349387764930725,0.10180151462554932,0.5165307521820068,0.4300325810909271,0.8659294843673706,0.0014625228941440582,0.0,0.799180805683136,0.8549237251281738,0.2721554934978485,0.8857387900352478,0.8328822255134583,0.8958108425140381,0.41639244556427,0.004761904943734407,0.08391985297203064,0.367953360080719,2.4535574913024902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,19220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,20180,,,,,,,,,,,,,,,,,,,,0.7103544473648071,0.3368421196937561,0.6836801171302795,0.6141849160194397,0.8225132822990417,0.011952191591262817,0.9897239208221436,0.44736841320991516,1.0,0.9996286630630493,0.9988610744476318,0.9960159659385681,0.5157894492149353,1.9323912858963013,0.7105262875556946,0.404421329498291,2.2549991607666016,0.7064369320869446,0.3980690538883209,2.356041193008423,0.7222428321838379,0.36731207370758057,2.4463753700256348,0.6427486538887024,0.5298804640769958,2.03243350982666,0.7529880404472351,0.3904902935028076,0.07977116107940674,2.1425817012786865,3.0880126953125,2.356316328048706,0.681964635848999,0.36731207370758057,0.6427486538887024,0.6469495296478271,0.13075965642929077,0.6065223813056946,0.602523684501648,0.8166062831878662,0.0028860028833150864,0.9539040923118591,0.3524284064769745,0.986741840839386,0.9929628968238831,0.966502845287323,0.972582995891571,0.280199259519577,2.6426801681518555,0.6525529026985168,0.3788479268550873,2.412686824798584,0.6725083589553833,0.39359378814697266,2.3859951496124268,0.7051686644554138,0.4239524006843567,2.25028657913208,0.6733057498931885,0.3881673812866211,2.3985395431518555,0.7085137367248535,0.3956816494464874,0.07229387015104294,2.086378574371338,3.067492961883545,2.3533480167388916,0.6799397468566895,0.280199259519577,0.6525529026985168
20,,,,20180,2.6952056884765625,0.6379451751708984,0.10625489056110382,0.5223109722137451,0.4377134144306183,0.8649348616600037,0.0018571718828752637,0.0,0.7826344966888428,0.8612008094787598,0.2943832278251648,0.8911207914352417,0.8401396870613098,0.900478184223175,0.44238415360450745,0.0056689344346523285,0.0688723623752594,0.3870522975921631,2.3646488189697266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,21141,,,,,,,,,,,,,,,,,,,,0.7139249444007874,0.34736841917037964,0.6823797225952148,0.6245822310447693,0.8249810338020325,0.019920319318771362,0.9901593923568726,0.4736842215061188,1.0,0.9996286630630493,0.9988610744476318,0.9960159659385681,0.5473684072494507,1.8372976779937744,0.7368420958518982,0.4330299198627472,2.1487362384796143,0.7226918339729309,0.41960638761520386,2.253286838531494,0.7374675273895264,0.3927486836910248,2.34958815574646,0.660592257976532,0.5498008131980896,1.942395567893982,0.7689242959022522,0.4158321022987366,0.08000066131353378,2.036928176879883,3.0064380168914795,2.2557239532470703,0.6988591551780701,0.3927486836910248,0.660592257976532,0.6505146622657776,0.13075965642929077,0.6033221483230591,0.6156272888183594,0.8212623000144958,0.005772005766630173,0.9600301384925842,0.48567870259284973,0.989027738571167,0.9929628968238831,0.966502845287323,0.972582995891571,0.3026151955127716,2.5069267749786377,0.6874221563339233,0.4001828730106354,2.3191590309143066,0.7007009983062744,0.4159184694290161,2.276458263397217,0.7231254577636719,0.44580963253974915,2.153026580810547,0.6924469470977783,0.41558441519737244,2.316688060760498,0.728715717792511,0.41767510771751404,0.06985697150230408,1.9813555479049683,2.984992504119873,2.2537035942077637,0.7025357484817505,0.3026151955127716,0.6874221563339233
21,,,,21141,2.5580127239227295,0.6409562230110168,0.11237213760614395,0.5279060006141663,0.445499986410141,0.8639105558395386,0.0027145310305058956,0.0,0.7710686922073364,0.8670763969421387,0.31789448857307434,0.8960156440734863,0.846946656703949,0.9048060178756714,0.4665946364402771,0.008658008649945259,0.05582952871918678,0.4100542664527893,2.2660374641418457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,21142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,22102,,,,,,,,,,,,,,,,,,,,0.7163633108139038,0.34736841917037964,0.6781534552574158,0.6342369318008423,0.827069103717804,0.03585657477378845,0.9903335571289062,0.47894737124443054,1.0,0.9996286630630493,0.9988610744476318,1.0,0.5473684072494507,1.7481082677841187,0.7684210538864136,0.45676201581954956,2.0338876247406006,0.750325083732605,0.4433717131614685,2.135387659072876,0.7616041302680969,0.4121108651161194,2.2417449951171875,0.688876211643219,0.5657370686531067,1.8286374807357788,0.8127490282058716,0.436993807554245,0.07431022822856903,1.9131746292114258,2.9318838119506836,2.143862724304199,0.7264652252197266,0.4121108651161194,0.688876211643219,0.6537283658981323,0.13449564576148987,0.6046937108039856,0.6311574578285217,0.8190636038780212,0.012987012974917889,0.9639467597007751,0.5628891587257385,0.9899420738220215,0.9936908483505249,0.9674081802368164,0.972582995891571,0.32004982233047485,2.431408405303955,0.6874221563339233,0.4195367395877838,2.2129316329956055,0.7206644415855408,0.4392137825489044,2.155552864074707,0.7464208006858826,0.4667614996433258,2.049705982208252,0.7183135151863098,0.4430014491081238,2.201263666152954,0.7748917937278748,0.43871453404426575,0.06352326273918152,1.8672267198562622,2.9015395641326904,2.146360397338867,0.7255837321281433,0.32004982233047485,0.6874221563339233
22,,,,22102,2.3894193172454834,0.6437851786613464,0.11828725039958954,0.5330621600151062,0.4528706669807434,0.8629740476608276,0.0034973372239619493,0.0,0.762967586517334,0.8725094795227051,0.3412301540374756,0.9004932045936584,0.85319584608078,0.9088013172149658,0.488620400428772,0.014492753893136978,0.048070408403873444,0.4374406337738037,2.1523149013519287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2e-05,1e-05,1e-05,22103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,23063,,,,,,,,,,,,,,,,,,,,0.7127928137779236,0.3526315689086914,0.6433680057525635,0.6929075121879578,0.8084661960601807,0.055776894092559814,0.9855438470840454,0.47894737124443054,1.0,0.9777200222015381,0.9990508556365967,1.0,0.5473684072494507,1.7017706632614136,0.75789475440979,0.46684005856513977,1.9794119596481323,0.7574772238731384,0.44448569416999817,2.097278594970703,0.763832151889801,0.41419893503189087,2.235546827316284,0.6837509274482727,0.5657370686531067,1.8060780763626099,0.8167330622673035,0.44082558155059814,0.06117156893014908,1.8348321914672852,2.875589609146118,2.1166422367095947,0.7262910604476929,0.41419893503189087,0.6837509274482727,0.6501631736755371,0.13075965642929077,0.5771106481552124,0.6804173588752747,0.8061303496360779,0.027417028322815895,0.9622897505760193,0.56662517786026,0.9908564686775208,0.9803445935249329,0.9684428572654724,0.9797979593276978,0.3412204086780548,2.401461124420166,0.6936488151550293,0.4219750165939331,2.167520523071289,0.7295032143592834,0.4474641978740692,2.1082043647766113,0.7580684423446655,0.47012415528297424,2.0079941749572754,0.7232281565666199,0.4588744640350342,2.192363977432251,0.7633477449417114,0.4439367353916168,0.047474224120378494,1.766614317893982,2.8271026611328125,2.10376238822937,0.732714056968689,0.3412204086780548,0.6936488151550293
